tweets|polarity|tweet_long|id|created_date|source|likes|RTs|language|place|user_id|user_name|user_description|followers|followings|user_lists_member|user_total_favourites_count|user_statuses_count|user_created_account|user_location|user_lang
ellas deciden nosotros apoyamos 💚 codo a codo con|1|105,0|1,1041754902548316e+18|2019-03-09 00:22:06|Twitter for iPhone|0,0|1,0|es||153887234,0|Enrique Torre Molina 🏳️‍🌈|"Activista y consultor LGBT+ 🌈 | Cofundador de @colmena_41 📲 | Me gustan los podcasts, 🍹 y conectar gente 🙆🏻‍♂️ | enrique@etorremolina.com 📧 | #MafiaGay ⚡️"|14703,0|441,0|264,0|160,0|169402,0|2010-06-09 20:12:10|Mexico City 📍|en
seguimos somos historicas que alegria por todas nosotras por el chile que despierta ⁠|1|111,0|1,104175487549653e+18|2019-03-09 00:22:05|Twitter for iPhone|0,0|0,0|es||109599183,0|Ro Villarroel|Esposa y madre, vegetariana, amante de la música, la naturaleza y la libertad.Aún creo que nuestro mundo pueda ser mejor.Entre Valpo y San Felipe|1332,0|2404,0|12,0|22833,0|9682,0|2010-01-29 16:18:21||en
salem entendiendo todo desde tiempos inmemorables 💜|0|94,0|1,1041754797147054e+18|2019-03-09 00:22:03|Twitter for Android|0,0|0,0|es||50512806,0|May🌞|XXV/ #Otoñolover🍁/ 🛫🎶📚🎬⚽💕|532,0|563,0|4,0|1154,0|36240,0|2009-06-25 01:44:54|La Joya del Pacifico ❤|es
las pibas del vamos por todo|1|127,0|1,1041754793371648e+18|2019-03-09 00:22:03|Twitter Web Client|0,0|6,0|es||9,38780113730261e+17|Fedra|Lo bueno, viene en frasco chico. Y el veneno tambien.|19,0|174,0|0,0|794,0|1624,0|2017-12-07 14:39:55|Krypton|es
la marcha sigue todas y todos felices por un manana sin violencia sin machismo|1|118,0|1,1041754791358915e+18|2019-03-09 00:22:03|Twitter for Android|0,0|0,0|es||118867140,0|noemi lizama|profesora por convicción y vocación..|661,0|1040,0|13,0|40671,0|53988,0|2010-03-01 23:51:49||es
m charla debate sobre cuestiones de genero en el sindicato de trabajadores municipales de rivadavia|0|||||||||||||||||||
en valparaiso|0|58,0|1,1040802028823429e+18|2019-03-08 18:03:27|Twitter for Android|0,0|147,0|es||761631079,0|Cotejam|Músico,Compositor, Amante de la Lectura.Fiel creyente en impulsar cambios estructurales en la Sociedad, los que permitirán el Nacimiento de una nueva Era.|49917,0|43550,0|40,0|44316,0|2848,0|2012-08-16 14:12:06|Terabithia.|es
amiga date cuenta|0|74,0|1,1041754740482294e+18|2019-03-09 00:22:02|Twitter for Android|0,0|0,0|es||144927318,0|• María José •|I like to be surrounded by splendid things.|2718,0|631,0|17,0|16382,0|42155,0|2010-05-17 17:41:34||es
no pude ir a la marcha del pero literal estoy llorando de la emocion por todo lo que esta pasando en la cdmx 💚💜|-1|116,0|1,1041754689645281e+18|2019-03-09 00:22:01|Twitter Web App|0,0|0,0|es||175968576,0|Robles de la Rioja.|Politóloga en (CIDE)- políticas públicas are cool. Public Policy+Dibujitos|320,0|540,0|7,0|1133,0|3947,0|2010-08-08 04:34:47||es
la revolucion sera feminista o no sera 💚✊|0|132,0|1,1041756392281211e+18|2019-03-09 00:22:41|Twitter for Android|0,0|4,0|es||408029135,0|Laurítika Fergunson|Feminista, Antropóloga, murciana exiliada.|170,0|814,0|0,0|256,0|734,0|2011-11-08 21:49:57|Donostia|es
compostela e o pais enteiro encheronse un ano mais de feminismo|0|113,0|1,1041756387040215e+18|2019-03-09 00:22:41|Twitter for iPhone|0,0|1,0|es||787354224,0|anova|Irmandade asamblearia nacionalista de esquerda. Loita frontal contra o ultraliberalismo. Unidade Popular, pola creba democrática @AntonSanchezG é o P. Nacional|11360,0|3110,0|204,0|4796,0|27893,0|2012-08-28 16:28:11|Galiza|gl
impresionante felicito a todas por tan exitosa movilizacion|1|81,0|1,1041756357427692e+18|2019-03-09 00:22:40|Twitter Web App|0,0|0,0|es||2860586303,0|Juan Vivas✌🏻PJ✌🏻|HAY DE TODO EN LA VIÑA DEL SEÑOR #Peronismo #JusticiaXSantiagoMaldonado #JusticiaXRafaelNahuel #Argentina https://t.co/ZqUt1qxE7G|616,0|1580,0|9,0|10554,0|29075,0|2014-11-04 12:57:27|Ciudad Libertador José de San Martin, Argentina|es
espero que se acuerden de las mujeres ellas si que estan mal en nuestro pais|1|135,0|1,1041756341405409e+18|2019-03-09 00:22:40|Twitter for Android|0,0|0,0|es||1504294158,0|walter bustamante🏝️|El viejo puerto vigilo mi infancia...🌅 Sarcástico, directo, todo es una joda. Eres el responsable de tú felicidad. #JahBless|752,0|581,0|7,0|34739,0|45181,0|2013-06-11 15:36:01||es
pamplona se ha tenido de morado brutal ✊💜|0|103,0|1,1041756330835804e+18|2019-03-09 00:22:40|Twitter for Android|0,0|17,0|es||473219778,0|Leeeeeeeei♡|Sonrie eso les jode.     Snaaaaapp: leireotano Instaaaa: leireotanoo https://t.co/KGQ5aKx9Sg|406,0|299,0|1,0|965,0|5851,0|2012-01-24 19:16:03|Berriozar|es
piel de gallina con todos los videos de la marcha 💜|1|57,0|1,1041756312129126e+18|2019-03-09 00:22:39|Twitter for Android|0,0|0,0|es||2801228621,0|Claruu⭐️||904,0|311,0|0,0|6988,0|3152,0|2014-10-03 02:59:28||es
granada esta tarde 💜|0|65,0|1,104175629812097e+18|2019-03-09 00:22:39|Twitter for Android|0,0|8,0|es||260448849,0|Eli MG🔻|❤️💛💜 🇵🇸|358,0|683,0|5,0|7454,0|4599,0|2011-03-03 22:23:23|Granada|es
las mujeres de tambien paramos en este con|-1|138,0|1,1041756259239485e+18|2019-03-09 00:22:38|Twitter for Android|0,0|5,0|es||271996747,0|Luis Ángel Sanz|Periodista. Escribo sobre política en EL MUNDO. Aquí, noticias, opiniones e impresiones muy personales. En Instagr: @Luis_Angel_Sanz / luisangelsanz@hotmail.com|6451,0|610,0|241,0|3924,0|31813,0|2011-03-25 16:13:49||es
nuestra revolucion es con alegria la de estar juntas|1|83,0|1,1041756241497457e+18|2019-03-09 00:22:38|Twitter for Android|1,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='0079bbc151fa56d2', url='https://api.twitter.com/1.1/geo/id/0079bbc151fa56d2.json', place_type='city', name='Rosario', full_name='Rosario, Argentina', country_code='AR', country='Argentina', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-60.781306, -33.033993], [-60.6135057, -33.033993], [-60.6135057, -32.8692378], [-60.781306, -32.8692378]]]), attributes={})|370505026,0|Carolina Mozzi|Militante Socialista. Feminista. Instituto Municipal de la Mujer. Rosario|1023,0|905,0|4,0|1029,0|2032,0|2011-09-09 04:10:31||es
marchamos por todas ✊|1|76,0|1,1041756225978204e+18|2019-03-09 00:22:37|Twitter for Android|0,0|0,0|es||726955260,0|Julieta La Casa ✊🏼💚|"Periodismo | Comunicación"|51,0|249,0|0,0|1156,0|415,0|2012-07-30 22:09:59||es
impresionante lo de hoy|1|47,0|1,1041756186342769e+18|2019-03-09 00:22:36|Twitter for Android|0,0|1,0|es||1,068921963777794e+18|Pauland 🖤||17,0|37,0|0,0|561,0|285,0|2018-12-01 17:37:10|Ciudad de las estrellas|es
que lindo ha sido 💜|1|47,0|1,1041756146999378e+18|2019-03-09 00:22:35|Twitter for Android|0,0|0,0|es||2437476123,0|Sandy|Dulce como el vino, salada como el mar. 🐾🌱🏳️‍🌈♀️ Ciencias Ambientales - UAH 🏞|255,0|258,0|7,0|10292,0|16292,0|2014-03-26 08:40:37|Madrid|es
valparaiso todo es fiesta|1|69,0|1,1041756144734863e+18|2019-03-09 00:22:35|Twitter for Android|0,0|10,0|es||3099861353,0|Carlos Pereira #AC||380,0|808,0|12,0|13761,0|26534,0|2015-03-20 17:56:09||es
te quiero linda libre y loca 💜|1|35,0|1,104175610564436e+18|2019-03-09 00:22:34|Twitter for Android|0,0|0,0|es||1,0997462501598044e+18|Del|me bloquearon la otra cuenta 🖕|159,0|185,0|0,0|279,0|82,0|2019-02-24 19:01:53||es
que preciosa ha estado sevilla hoy|1|103,0|1,104175609704575e+18|2019-03-09 00:22:34|Twitter for Android|0,0|5,0|es||418066098,0|autumn leaves.|XXI. maybe it was peace at last, who knew?|546,0|451,0|7,0|2277,0|28016,0|2011-11-21 18:17:39||es
estoy tan orgullosa de vosotras💜|1|36,0|1,1041756074815447e+18|2019-03-09 00:22:34|Twitter for Android|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='8fcea753aa3cc0f0', url='https://api.twitter.com/1.1/geo/id/8fcea753aa3cc0f0.json', place_type='city', name='San Martín de la Vega', full_name='San Martín de la Vega, España', country_code='ES', country='Spain', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-3.6438751, 40.1901756], [-3.4825343, 40.1901756], [-3.4825343, 40.2969539], [-3.6438751, 40.2969539]]]), attributes={})|8,740522822619218e+17|sᴀʀᴀ|21:41|157,0|204,0|0,0|9048,0|6108,0|2017-06-11 23:54:38|Madrid-Córdoba-Alicante|es
feminista hoy y los dias del ano 💜|1|||||||||||||||||||
rating chileno mega 🏆 chv tvn |0|||||||||||||||||||
que ridiculas 🙄|-1|79,0|1,1041755987448463e+18|2019-03-09 00:22:31|Twitter for Android|0,0|0,0|es||8,944131003881021e+17|Nicolas Petroni💙💙|Conductor radial , Argentino Luchador por la verdad social. TU COMPAÑIA HACIA EL FUTURO #Malvinense nicolas.petroni28@gmail.com|1691,0|1342,0|3,0|2228,0|2746,0|2017-08-07 04:21:15|Buenos Aires, Argentina|es
como que despues de hoy de verdad creo que todos van a caer|-1|64,0|1,1041757724100035e+18|2019-03-09 00:23:13|Twitter Web Client|0,0|0,0|es||46014321,0|Lucia||91,0|474,0|3,0|777,0|4970,0|2009-06-10 02:27:00||es
no el no es para felicitar a las mujeres te contamos|0|87,0|1,1040812005772165e+18|2019-03-08 18:07:25|TweetDeck|0,0|0,0|es||948683648,0|Forbes México|Cuenta Oficial de Twitter de la revista Forbes México.|508097,0|2862,0|2104,0|6230,0|172713,0|2012-11-14 23:25:21|Ciudad de México|es
me llena el alma verlas marchando y gritando por las que ya no estan|1|90,0|1,1041757640465162e+18|2019-03-09 00:23:11|Twitter for Android|0,0|3,0|es||2363273449,0|Fiorella|📷: fiore_piacenza ⛳ J.C.R.C|377,0|445,0|0,0|6977,0|12782,0|2014-02-26 22:29:57||es
con las amigas marchando ✊🏻✊🏻✊🏻|0|86,0|1,1041757628428124e+18|2019-03-09 00:23:11|Twitter for iPhone|0,0|0,0|es||1,037305105194922e+18|Caro|Persona común y corriente/ Autodidacta/Prevencionista👷🏼‍♀️/ Computina👩🏼‍💻/Un poco payasa// Torpe de nacimiento/ Feliz / ˈwändərˌləst/ 📸 @smwhrntwrld_|23,0|92,0|0,0|102,0|369,0|2018-09-05 11:43:04|La Serena, Chile|en
nunca tendran la comodidad de nuestro silencio otra vez 💜|1|76,0|1,1041757626372751e+18|2019-03-09 00:23:11|Twitter for Android|0,0|6,0|es||720595434,0|Lola perruna💚|Ψ. ☾Criatura emocional. ♀Feminista y alta gede atrás del rimel a prueba de agua.|623,0|365,0|0,0|2903,0|28902,0|2012-07-27 18:02:46||es
el mejor lugar para una mujer es el sindicato|0|114,0|1,104175762175873e+18|2019-03-09 00:23:10|Twitter for Android|0,0|0,0|es||603298308,0|Agustina|Feminista. Peronista. Mujer sindicalista. La educación pública como bandera. Prendiendole velitas a Gilda, siempre.|300,0|900,0|0,0|8429,0|8302,0|2012-06-09 01:40:46||es
en hoy no trabajan mujeres y ya van como minimo condoros cosas que pasan|0|89,0|1,1041757614125507e+18|2019-03-09 00:23:10|Twitter Web App|0,0|0,0|es||1939395810,0|MªDolores EscalanteV|Profesora de educación física, enamorada, voluntaria deportiva, amante de las buenas conversaciones, el baile, los viajes y el Balonmano.|193,0|308,0|2,0|399,0|863,0|2013-10-06 01:43:58|Chile.|es
no se si me explico os juro que es salamanca|0|105,0|1,1041757568113459e+18|2019-03-09 00:23:09|Twitter for Android|0,0|6,0|es||2754621905,0|Falcnnsssa. ♧🍀||529,0|396,0|2,0|2205,0|6099,0|2014-08-29 14:35:21|Sur|es
la gente anda diciendo|0|79,0|1,1041757559515259e+18|2019-03-09 00:23:09|Twitter for Android|0,0|12,0|es||9,798517452275712e+17|Rocio💚||56,0|53,0|0,0|1731,0|350,0|2018-03-30 22:43:55||es
hoy aparecieron tuiteros que hace rato no se veian claro no pueden perder el protagonismo nanai|-1|105,0|1,1041757554649825e+18|2019-03-09 00:23:09|Twitter for Android|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='01d461fd3da860bd', url='https://api.twitter.com/1.1/geo/id/01d461fd3da860bd.json', place_type='city', name='Providencia', full_name='Providencia, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-70.6376924, -33.4499729], [-70.5838263, -33.4499729], [-70.5838263, -33.4089971], [-70.6376924, -33.4089971]]]), attributes={})|213726966,0|La chica de humo 😯💨|Puertomontina. Mamá de Pecoso. Siempre tengo hambre, siempre tengo sed. Tomo malas decisiones. Veo puras weás en Netflix.|1686,0|598,0|31,0|37110,0|210263,0|2010-11-09 17:01:04|Santiago, Chile|es
la abuela agitando desde el balcon de su casa a las pibas fue una de las partes mas lindas de la marcha 💚|1|109,0|1,1041757551923855e+18|2019-03-09 00:23:09|Twitter for Android|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='002437a504b6f5dc', url='https://api.twitter.com/1.1/geo/id/002437a504b6f5dc.json', place_type='city', name='Godoy Cruz', full_name='Godoy Cruz, Argentina', country_code='AR', country='Argentina', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-68.89559, -32.9602539], [-68.8039115, -32.9602539], [-68.8039115, -32.900031], [-68.89559, -32.900031]]]), attributes={})|309314282,0|Cai Guglielmetti|☕❤ Modelo de manos. Además del diseño, los sombreros son mi vida 👒|109,0|253,0|2,0|731,0|2744,0|2011-06-01 21:59:43|Argentina|es
en las relaciones heterosexuales la mujer es de a veces mas vulnerable al vih que el hombre |0|||||||||||||||||||
en el homenaje a sofovich en polemica en el bar el esta cantando cacho castana el chiste de ese programa se cuenta solo|0|126,0|1,1041757508260741e+18|2019-03-09 00:23:08|Twitter for Android|0,0|0,0|es||439572348,0|Julián Linares|- Twitter deportivo: @PDPlinares    - Twitch: 9_Meliodas       - Youtube: P1 Meliodas|165,0|162,0|1,0|7745,0|11086,0|2011-12-17 23:25:01|Buenos Aires, Argentina|es
estamos en valencia con esta pancarta|0|81,0|1,1040883201691361e+18|2019-03-08 18:35:43|Twitter for iPhone|0,0|0,0|es||1,0349465438020444e+18|Natalia Lacunza Fans|🌙 4 9 0 2. Cuenta dedicada a apoyar a Natalia Lacunza (Eilan Bay) en su carrera musical. Participante de #ot2018|6421,0|92,0|6,0|13619,0|4013,0|2018-08-29 23:30:59||en
estuvimos en la alameda con la family y habia mucha gente mucha|0|72,0|1,104175745457406e+18|2019-03-09 00:23:06|Twitter for iPhone|0,0|0,0|es||48728275,0|Rodrigo|Ya se ven los tigres en la lluvia.|1282,0|2765,0|6,0|4965,0|27292,0|2009-06-19 15:03:47|Santiago, Chile|es
las muertas que asesinaste no moriran es lo que cantan las que decidieron salir a las calles este|0|138,0|1,104175743628587e+18|2019-03-09 00:23:06|Twitter for iPhone|0,0|0,0|es||1,0309013496077271e+18|ZonaDocs|Periodismo independiente con perspectiva de derechos humanos desde Jalisco pero con una mirada global. Rigor, narrativas renovadas y buena foto.|1135,0|647,0|15,0|388,0|1787,0|2018-08-18 19:36:49|Guadalajara, Jalisco|es
dia internacional de la mujer igualdad de genero politica de estado|0|128,0|1,1041757431337779e+18|2019-03-09 00:23:06|Twitter Web App|0,0|3,0|es||4422275902,0|Bardo Científico|Colectivo de monologuistas científicos, cuyo objetivo es la democratización de la #ciencia de forma #didáctica. #educación #extensión #ComunicaCiencia #scicomm|3184,0|1651,0|37,0|26592,0|19168,0|2015-12-09 02:56:08|Uruguay FB IG: BardoCientifico|es
juntas nos protegemos vivas nos queremos|1|61,0|1,1041757404954993e+18|2019-03-09 00:23:05|Twitter for Android|0,0|0,0|es||112445200,0|Andrea Giraldo García|Feminista. Cirquera. Hincha del DIM. Solamente YO respondo por mis gustos, opiniones y vicios.|914,0|1037,0|10,0|3228,0|5022,0|2010-02-08 14:39:05||es
somos malas podemos ser peores 💚💪🇲🇽|-1|117,0|1,1041759009988198e+18|2019-03-09 00:23:44|Twitter for Android|0,0|11,0|es||836976313,0|IRMA SALINAS GARCIA|Soy Política, feminista, leal, aguerrida y rebelde, que habla de frente con claridad y verdad, feliz con mi pareja, madre y orgullosa abuela. #MorenaDe❤️|752,0|646,0|23,0|22681,0|19924,0|2012-09-21 04:18:30||es
no somos enemigas somos amigas somos juntanza somos poder|1|81,0|1,1041758998203351e+18|2019-03-09 00:23:43|Twitter for Android|0,0|0,0|es||112445200,0|Andrea Giraldo García|Feminista. Cirquera. Hincha del DIM. Solamente YO respondo por mis gustos, opiniones y vicios.|914,0|1037,0|10,0|3228,0|5023,0|2010-02-08 14:39:05||es
cual es el rol de las mujeres trans en el movimiento feminista|0|133,0|1,1041758906768056e+18|2019-03-09 00:23:41|Twitter for iPhone|0,0|13,0|es||1,0504059472759685e+18|Español UC|Pertenecemos a la Facultad de Letras de la U. Católica de Chile. Con más de treinta años de experiencia, difundiendo la lengua española desde Chile al mundo|38,0|219,0|0,0|110,0|178,0|2018-10-11 15:21:08|Facultad de Letras, Campus San Joaquín de la Universidad Católica de Chile|es
hoy en valparaiso 💜💪🏼 por mi y por todas mis companeras|0|90,0|1,1041758877995008e+18|2019-03-09 00:23:40|Twitter for iPhone|0,0|0,0|es||38528149,0|Gia—|29~ / English language teacher / makeup artist / Selfie addict / YouTuber / Instagram y Snapchat: giatosetti / Código Cabify: GIANNINAT11|720,0|1001,0|17,0|5501,0|32132,0|2009-05-07 22:01:59|Viña del Mar, Valparaíso|en
por esto espana es espana 🇪🇸|0|57,0|1,1041758855764869e+18|2019-03-09 00:23:40|Twitter for iPhone|0,0|0,0|es||876176720,0|Isabel Corbacho|DERECHO-FINANZAS Y CONTABILIDAD US DERECHO Y NEGOCIOS INTERNACIONALES UAC|249,0|256,0|0,0|363,0|359,0|2012-10-12 18:37:02|Villalba de los Barros, España|es
esto esto 💪🏻💜|0|62,0|1,1041758855429816e+18|2019-03-09 00:23:40|Twitter for Android|0,0|6,0|es||1,040709643390124e+18|🦁 Be 🦖🐚|Feminista💜. Dime si no es mejor sin miedo (🦁) dibujar el boceto de tu piel (🦖), mi reina (🐚). Escribo alguna que otra historia y leo muchas más en Wattpad.|126,0|188,0|1,0|3924,0|11004,0|2018-09-14 21:11:29|Madrid|es
vamos a cambiar el mundo|1|71,0|1,1040984378874184e+18|2019-03-08 19:15:55|Twitter for iPhone|0,0|187,0|es||819871634,0|✨Marti✨|20. Odonto|311,0|312,0|1,0|4450,0|5631,0|2012-09-12 16:19:11|Curanilahue - Concepción|es
y ni hablar de las cifras en mexico 👊💜 ni malas ni vuestras|-1|113,0|1,1041758834162934e+18|2019-03-09 00:23:39|Twitter Web Client|0,0|0,0|es||242564519,0|anny alaniz|Tengo un carácter pal carajo...|175,0|989,0|0,0|1318,0|2368,0|2011-01-25 02:21:03|guadalajara|es
machirulo muerto abono pa mi huerto este es el movimiento feminista|-1|133,0|1,1040802030793892e+18|2019-03-08 18:03:27|Twitter for Android|0,0|267,0|es||2745374920,0|Marcos||94,0|130,0|0,0|709,0|1537,0|2014-08-17 13:29:21||es
que linda se ve la huelga mis respetos|1|43,0|1,1041758782993613e+18|2019-03-09 00:23:38|Twitter for iPhone|0,0|0,0|es||2855471,0|Javier Sajuria|Lecturer (Assistant Professor) in Politics @QMPoliticsIR. Editor in Chief @JournalPolitics. I walk with @pepagonzalez, E&C.|4301,0|1239,0|77,0|1892,0|64876,0|2007-03-29 16:37:00|London, England|en
esta wea la encontre increible 👇🏻😂|1|82,0|1,1041758776742871e+18|2019-03-09 00:23:38|Twitter for Android|0,0|3,0|es||2592975203,0|Raúl Ramis|29 Años / Oldfags|195,0|506,0|2,0|841,0|2923,0|2014-06-08 20:11:35|Puente Alto, Chile|es
seguiremos peleando como una chica para conseguir una sociedad mas justa e igualitaria|1|138,0|1,1041758765923328e+18|2019-03-09 00:23:38|Twitter for Android|0,0|0,0|es||402747279,0|Eve ZazoH|Ambientóloga esp. Ingeniería y Gestión Medioambiental; Divulgación, comunicación y desarrollo sostenible. Show must go on! 🌍🌎🌏|404,0|1002,0|8,0|812,0|2066,0|2011-11-01 14:30:07|Madrid|en
por las que ya no estan 💚✊💜|1|56,0|1,1041758694032835e+18|2019-03-09 00:23:36|Twitter for Android|0,0|0,0|es||1,0582141395192545e+18|Emi :p|Inside a dream 💚💜|81,0|123,0|0,0|1102,0|275,0|2018-11-02 04:28:06|Río Negro, Argentina|es
